year released,artist_name,artist_ID,album_ID,track_name,track_id,popularity,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,artist_genre
2014,DMITRY HERTZ,129eiBmoqsk60X3CEfnChM,1IPjpXzBHcAjLNqCh2OKqp,Some Time In 2014 Year - Original vip mix,2f1eN5K9AaBoRb9OxHPIYI,0,9,0,0.00104,0.538,0.856,0.849,0.109,-7.031,0.0318,89.999,4,['NaN']
2014,Bad Suns,0YhUSm86okLWldQVwJkLlP,54bO9jrn1NExmpg6Afsc2A,Cardiac Arrest,6zQyu8L8yUuJkl6LbQ6iKU,61,1,1,0.0521,0.616,0.88,0.000717,0.0539,-3.59,0.042,94.011,4,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock']"
2014,Jorge Aliaga,5JUlWWFA9K66m954LEzUgk,1qSJ842fZI5h9I73FYi7eE,"We Give You Thanks (100 Years, 1914-2014)",5OU0X4PCxT2I29JBUs8jel,0,10,0,0.701,0.163,0.221,0.786,0.105,-15.468,0.0331,77.456,4,['NaN']
2014,Alex & Sierra,58MLl9nC29IXbE4nEtuoP2,3Yk19X5zgXDSrG8uqrPnXC,I Love You,2ELVVIbpucfOqGFC21Q4yR,61,0,1,0.658,0.525,0.439,0.0,0.0636,-6.596,0.0259,84.956,4,"['indie cafe pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']"
2014,Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,4lxIW5lw8x2LhjsCu76KB0,New Year's Eve 2014 Song (Acapella) [feat. David Barese],7wSiQmgLhyVaAaTFR3Re7A,1,2,1,0.944,0.868,0.568,0.0,0.778,-11.295,0.769,129.247,4,['nyc rap']
2014,Ziggy Alberts,6tuPdaFPIytg3l2f51L7Hw,6Gh1pmtlyyqDkkhCftUvVy,Gone (The Pocahontas Song),6m8mbyoMIs5Tg8HNfStrjQ,61,1,0,0.828,0.688,0.503,1.28e-06,0.088,-10.356,0.046,124.903,4,"['australian pop', 'australian singer-songwriter', 'folk-pop', 'indie anthem-folk']"
2014,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,32bf8XSafFhsbNlGCPgw2e,U [ASOT 694] - Tune Of The Year 2014 - Interview,6Gy0xsxFPqMgBPhdb8wqzf,0,11,0,0.865,0.618,0.638,0.0,0.848,-8.523,0.453,87.368,4,"['edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
2014,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,4gCNyS7pidfK3rKWhB3JOY,Act My Age,4bqIFmnVAsndYWuXxAwQet,65,6,1,0.00287,0.495,0.883,2.26e-05,0.0978,-4.722,0.0402,135.899,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
2014,House Victimz,2jLxHBm09mAVmAoaVh47Lr,2YuAx3Psig0hcqfsQduzMX,Amen for 8 Years Prayer - Emo Boys Tribute 2014,2vGffm6w2BJr2yxBvythjZ,2,10,1,0.00208,0.814,0.611,0.583,0.086,-10.577,0.0366,123.008,4,['south african house']
2014,Hozier,2FXC3k01G6Gw61bmprjgqS,4Pv7m8D82A1Xun7xNCKZjJ,To Be Alone,1XJQ7xI6jzcZybuHemxsPP,57,0,0,0.403,0.559,0.443,0.000183,0.141,-6.52,0.0259,67.05,3,"['irish singer-songwriter', 'modern rock', 'pop']"
2014,Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,4lxIW5lw8x2LhjsCu76KB0,New Year's Eve 2014 Song (Instrumental) [feat. David Barese],3siDRHvK01IXm0DXEcCl2D,1,8,1,0.000158,0.801,0.854,0.86,0.0715,-9.307,0.0638,129.038,4,['nyc rap']
2014,Alyssa Reid,6okAv2ACUPrUrwux2B17Rc,04g1ez1T0acdyVMwRfRxJc,Satisfaction Guaranteed,2Gr9qpep106PgPthPf9RJ5,40,1,0,0.0651,0.588,0.9,0.0268,0.372,-4.727,0.141,101.941,4,['canadian pop']
2014,House Victimz,2jLxHBm09mAVmAoaVh47Lr,0PUSJCpRscK6fCYFOl6vgG,Amen for 8 Years' Prayers (EmoBoys Tribute 2014 Mix),3dB190K97OSEVwUqBCstn8,13,10,1,0.00345,0.821,0.573,0.634,0.0814,-11.768,0.0359,123.01,4,['south african house']
2014,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,5ooCuPIk58IwSo6DRr1JCu,Grand Piano,5wzuewBsK1GdViQK4uBraa,56,4,1,0.889,0.33,0.21,1.1e-05,0.0784,-10.808,0.0307,128.154,4,"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']"
2014,Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,4lxIW5lw8x2LhjsCu76KB0,New Year's Eve 2014 Song (Clean Edit) [feat. David Barese],2ML37QK9ogSJdsqrgtBZoM,4,8,1,0.0968,0.946,0.672,9.52e-05,0.896,-5.616,0.398,129.042,4,['nyc rap']
2014,Chet Faker,6UcJxoeHWWWyT5HZP064om,6DwdzG4UGYLxJ2p7bd483v,Talk Is Cheap,7jJsme36M90Cn6aYYC2l3t,54,0,0,0.465,0.652,0.583,0.000208,0.146,-8.52,0.173,140.024,4,"['art pop', 'indietronica']"
2014,Phil Weeks,0ruxrxTRHzfO8KsLLNPNkK,7BnMRL6SEwpmBxGOiwM33R,"Robsoul 15 Years, Vol. 3 (2010-2014) - Continuous DJ Mix",6aFQ4Zu4dvTfWFbXVHifcD,0,10,0,0.000865,0.852,0.788,0.451,0.121,-9.976,0.0771,122.013,4,['minimal tech house']
2014,BTS,3Nrfpe0tUJi4K4DXYWgMUX,7FxxU3EP37uMsZf8FilkDR,Danger,6njl4FfPUwVmoIR1RKLq05,67,1,1,0.000907,0.738,0.868,0.000215,0.275,-3.363,0.0703,111.992,4,"['k-pop', 'k-pop boy group']"
2014,Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,4lxIW5lw8x2LhjsCu76KB0,New Year's Eve 2014 InstaParty [Acapella Complete] (feat. David Barese),5hsy6sk3m0ZW8c5BAgh2a2,2,2,1,0.919,0.719,0.41,0.0,0.684,-12.079,0.783,129.296,4,['nyc rap']
2014,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,6CvEd1L1KJZ8g3wIwCZYvF,Bad (feat. Vassy) - Radio Edit,6PtXobrqImYfnpIxNsJApa,64,5,0,0.00125,0.614,0.972,0.0186,0.328,-3.927,0.088,127.966,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'tropical house']"
2014,Art Landry And His Orchestra,09KLL7WwrW9e2FdU9xAjM8,4EBYWXZEOySqfjWH6Y0JpP,While the Years Go Drifting By (Victor 20147) [Recorded 1926],6cmE60qzDNIXZHOYdtcSQt,0,8,1,0.994,0.656,0.215,0.0103,0.299,-9.329,0.0339,110.915,4,['NaN']
2014,Anthem Lights,7kwEvDE8e7EBGKh5bLczqQ,6U7tyrCMf7SNmGzMXEWMM6,Love You Like the Movies,5z8qQvLYEehH19vNOoFAPb,60,6,1,0.0496,0.678,0.58,0.0,0.066,-5.282,0.0319,106.033,4,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']"
2014,Ori Uplift,2fg0rbTcqysRCU6yvu27Xb,0xanZWgYzVZVPFyNm4q6zb,Uplifting Only - Symphonic Breakdown Year Mix 2014 - Full Continuous Mix,6EP7nxCGKAYaBzDoauqg0i,1,7,1,0.166,0.164,0.491,0.862,0.0923,-10.596,0.0332,136.121,4,['NaN']
2014,Isaiah Rashad,6aaMZ3fcfLv4tEbmY7bjRM,6JF49ixyHmOgS0Rsda2k42,Heavenly Father,0qLt7pQhm8LDxFgI0YXdlY,62,1,1,0.212,0.608,0.676,0.0,0.347,-7.56,0.248,80.939,4,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
2014,Noah Nell,1lS7nvc3bEjGqcpRAHVAkd,0h341kfeGPrKiG1q4aCpDl,2014,3ekplB6CwLgJtysMGbGeU6,0,9,0,0.276,0.499,0.896,0.93,0.128,-5.886,0.0632,129.986,4,['NaN']
2014,RuPaul,2SdOKxC1sSxEyv8JYERaNe,3stAjHtCDSCavGtkxzvYE7,Sissy That Walk,5PHPENfE3RVmHGAA2A7Hfx,63,11,1,0.0191,0.826,0.614,0.0172,0.0865,-4.22,0.0561,126.046,4,"['dance pop', 'diva house', 'pop', 'pop dance', 'strut']"
2014,Anmo,1RI6tZWwhAxU3FLfjUkp6T,6WJbb7HZXCbbzRsCQg3irU,2014,1Gc1DAJOxETXKK6cXIayB0,0,7,1,0.0411,0.492,0.936,0.889,0.132,-6.499,0.0326,105.01,4,['NaN']
2014,Pitbull,0TnOYISbd1XYRBk9myaseg,4EUf4YyNjuXypWY6W5wEDm,Fun (feat. Chris Brown),6Zo3wgDE076K2AuiGZF3CS,61,0,0,0.156,0.793,0.774,0.0,0.193,-3.667,0.0478,113.967,4,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']"
2014,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,32bf8XSafFhsbNlGCPgw2e,U [ASOT 694] **Tune Of The Year 2014** - Bryan Kearney Remix,3EN8eM2zI8OX4esbBT4jxp,6,2,1,0.000424,0.481,0.964,0.0172,0.237,-10.191,0.0662,137.996,4,"['edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
2014,Otto Totland,0Dc8oO0rYX3DgirVK88dcl,7uPWpTHYqHEQTpZIlgELQK,Solêr,3SsXxuvEu20CnDg7LUNFDY,60,3,0,0.994,0.333,0.0634,0.927,0.136,-26.645,0.0516,168.232,4,"['compositional ambient', 'focus', 'neo-classical']"
2014,Ori Uplift,2fg0rbTcqysRCU6yvu27Xb,3A9zP2vu5ARRnlwuEKZIk4,"Uplifting Only - Orchestral Trance Year Mix 2014 - Continuous Mix, Pt. 2",5nsoChmiUsLIlfZftUek6I,3,7,1,0.000238,0.429,0.935,0.814,0.0384,-7.776,0.0599,137.988,4,['NaN']
2014,E-40,3crnzLy8R4lVwaigKEOz7V,42wO2hmYMe3tQGMoshwFsI,Choices (Yup),5vIu19A3EEdHgFM4Cba6F4,57,9,0,0.144,0.892,0.607,0.000314,0.0909,-7.232,0.367,120.0,4,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'oakland hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']"
2014,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,2WbGX8vWla3GiQ5PThmJZF,U (ASOT 794) [Tune Of The Year 2014] - Bryan Kearney Remix,0aA1EDTCzJwb5g7sHC5e1T,3,7,1,0.0137,0.422,0.945,2.72e-05,0.732,-8.648,0.107,137.498,4,"['edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
2014,Goose house,7BzEKSgHp2yrNC6w5NkFhQ,1aIObxpNEWetjCt67RHPNu,光るなら,2cwvwUyyjjFsv55EywX9Zo,62,6,0,0.391,0.491,0.879,0.0,0.341,-2.722,0.0652,160.092,4,"['anime', 'j-poprock']"
2014,CHUCK,6cjZbX10GX7foMMdcYmuCC,1n1CoZegFUgOeWWM6eJNKZ,2014,7HAR8qdCEF2BYyJsN8ZmLB,0,0,1,0.0473,0.6,0.626,0.317,0.0672,-6.721,0.032,119.981,4,['NaN']
2014,The New Basement Tapes,2oQpz9DEfhuSbuT8hjhTDK,2d25Dhlk9EcJjrW0K0tnV9,Kansas City,2JTBNz8VZx7i38pcPROWuz,56,0,1,0.115,0.54,0.62,0.0123,0.12,-8.147,0.0415,163.762,4,"['indie folk', 'new americana', 'roots rock', 'stomp and holler']"
2014,Ori Uplift,2fg0rbTcqysRCU6yvu27Xb,0xanZWgYzVZVPFyNm4q6zb,"Uplifting Only - Symphonic Breakdown Year Mix 2014 - Continuous Mix, Pt. 1",3zBngmGdUq8HWkhM8NZvJ3,3,0,1,0.201,0.186,0.515,0.873,0.0969,-10.711,0.0324,136.023,4,['NaN']
2014,G-Eazy,02kJSzxNuaWGqwubyUba0Z,6wDc63NhKy2PyXdbhkRmrl,Let's Get Lost (feat. Devon Baldwin),5DSr1NMci58MEgS20vivSL,61,4,0,0.103,0.671,0.672,3.98e-05,0.074,-9.188,0.12,117.96,4,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2014,Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,4lxIW5lw8x2LhjsCu76KB0,New Year's 2014 InstaParty Mix [Acapella-Hosting Mix] (feat. David Barese),3uJqatXK1rYa1SgQFm7PHm,1,2,1,0.916,0.726,0.292,2.33e-05,0.0796,-13.409,0.802,129.334,4,['nyc rap']
2014,Tyga,5LHRHt1k9lMyONurDHEdrp,6xJC9AbMpm4ebrTWz6Fd5S,Bouncin On My D*ck,3xJj1mU7B83yop2dA03Smk,60,0,1,0.0341,0.926,0.474,0.0,0.0643,-9.604,0.429,95.962,4,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2014,Ori Uplift,2fg0rbTcqysRCU6yvu27Xb,0xanZWgYzVZVPFyNm4q6zb,"Uplifting Only - Symphonic Breakdown Year Mix 2014 - Continuous Mix, Pt. 2",2xCX8edXPTzHYlIQmIcFAM,2,9,1,0.138,0.163,0.469,0.859,0.312,-10.46,0.0323,138.02,4,['NaN']
2014,Ben Howard,5schNIzWdI9gJ1QRK8SBnc,4WI3oFEsDiHU3I5xHz88sF,I Forget Where We Were,7gYwIAHB6VxzLJFSZMMv8i,61,0,1,0.475,0.305,0.462,0.122,0.0916,-9.57,0.0338,113.468,4,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']"
2014,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,3TlXgkZ0LCLr5YDV2HgEPp,A State Of Trance [ASOT 686] - Tune Of The Year 2014,58QYOgsZTXZgQSSV5prLTV,0,1,1,0.163,0.341,0.92,0.0,0.914,-6.736,0.24,136.418,3,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2014,Sleep Baby Sleep,6e5ygqf81ECK33tTPpbLLq,4oZIFb5NHBxrOaQZWFYFRo,Pouring Rain - Loopable with No Fade,7vtzeuFqBgnO2gj4d2exor,58,9,1,0.127,0.0,6.19e-05,0.999,0.718,-18.685,0.0,0.0,0,['sleep']
2014,Ori Uplift,2fg0rbTcqysRCU6yvu27Xb,3A9zP2vu5ARRnlwuEKZIk4,"Uplifting Only - Orchestral Trance Year Mix 2014 - Continuous Mix, Pt. 1",7hc7g6whceG6K0b0kTosQZ,4,2,1,0.000399,0.379,0.958,0.849,0.29,-7.904,0.0647,138.193,4,['NaN']
2014,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT,3s3PEd50fVx2qXMNgPy0uD,I'd Rather Sleep,56JcHvg7W4cCs6fQEOz2gW,63,10,1,0.0107,0.765,0.579,0.362,0.15,-7.051,0.0496,142.065,4,"['escape room', 'hyperpop', 'japanese electropop']"
2014,Galgo,3rCuIRQtBpLLVz4EPubQm2,4lkSM8GPrqfy2heFSMjH3D,Echoes (2014),2qsl5i9q4pTpJxhwnzfBIg,0,7,1,0.0528,0.755,0.507,3.99e-05,0.0583,-10.739,0.0342,120.019,4,['NaN']
2014,Water Liars,6k3UpifDbb2ox25edM5j3P,78DjyBCwRxpBuZmlRXrt58,Let It Breathe,52uKQxYJKHpYz0DEwKLltI,53,11,1,0.893,0.5,0.151,6.54e-05,0.111,-16.107,0.0348,113.969,4,['mississippi indie']
2014,Urban Newage,3rWhLlqPFrsRAzbn4znynr,4Egfa8gdn5u8gv42w35YHo,Goodbye 2014,0eX36gmrA804gzJ9WJfIWI,0,7,1,0.984,0.416,0.0288,0.902,0.109,-26.182,0.0509,80.605,4,['NaN']
2014,Fink,2t9yJDJIEtvPmr2iRIdqBf,1TMJ7yDSSYByO0UjKwnOiX,Looking Too Closely,7bhI6rnvaVw8qgZPn32qE0,62,2,1,0.328,0.477,0.519,0.748,0.0949,-12.461,0.0358,175.094,4,['ninja']
2014,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,76dNX3Z81XYSE9Zawn0GzH,A State Of Trance [ASOT 692] - Tune Of The Year 2014: vote.astateoftrance.com,47XMzdcAenAz870gTgKklH,0,1,1,0.0993,0.428,0.852,0.0,0.908,-6.899,0.299,133.317,5,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2014,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,7Et3bSTLLqdABO1qCxUplS,Hell Of A Night,5DOR49R0fehoBmyNL8m4sN,60,2,0,0.377,0.652,0.836,0.0,0.138,-7.179,0.153,123.946,4,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
2014,Abity,7nCtQNuasxha0rt4ujHYbd,2LtbcXV197zTHyog7lh3Kb,2014,2MbbaVTt8wSsabU4meTWBv,0,1,1,0.0269,0.845,0.656,0.854,0.0953,-9.867,0.0981,127.995,4,['NaN']
2014,Thousand Foot Krutch,6GfiCQDFYANz5wUkSmb3Dr,2usxdqbIAeXS8l4Xs0dqKy,Untraveled Road,3WG3wFBe9NgkWB1mNGE6fJ,62,11,1,0.000315,0.593,0.85,1.52e-06,0.067,-6.341,0.0411,125.027,4,"['alternative metal', 'canadian ccm', 'canadian metal', 'canadian rock', 'christian alternative rock', 'christian rock', 'nu metal', 'rap metal', 'rap rock']"
2014,How Hard,6PW6jERzU6W0HHoEdq3FAW,6dcB1gYHvmd2uPUyFlf71v,Hard Kryptic Records Yearmix 2014 - Mix 2 Continuously Mixed by How Hard,11jkVvbqPVuRpji3ClCXUS,0,7,1,0.0282,0.253,0.92,0.0827,0.542,-9.049,0.195,164.304,4,['dark hardcore']
2014,Xavier Wulf,3uo0ix4Y67XHVWBhXXIY1S,1gylfqMj0edhomts9vZL7d,Psycho Pass,3kZAm2TC74lBJFPDoV40Qc,62,3,0,0.0303,0.973,0.446,1.75e-05,0.121,-9.355,0.0612,115.039,4,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']"
2014,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,4OeXhaoajbD8AvHMgzBmxV,A State of Trance Year Mix 2014 - Look What I Found! - Intro,7kEAcKlb4GVcNhJTsFI1VH,0,0,1,0.597,0.457,0.464,1.3e-06,0.69,-17.18,0.62,127.285,3,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2014,Axel Thesleff,1OpHMC7Qo3lY1sVYaTUQrG,0ST1YWy4B7KqmbVpAcVhlx,Bad Karma,5ZVujHtwnsqFJvLnqRSdch,65,5,0,0.0131,0.7,0.546,0.0305,0.172,-7.705,0.109,80.004,4,"['bass trap', 'finnish edm']"
2014,Heist,1xk9s7mLDJ5qNhZ3Q2XeGx,0LngkGTIUD6PQ1IOT4WXJ4,Ambush 2014,3nmJWtcjVoGydvLSPOKhj8,0,1,1,3.05e-05,0.572,0.999,0.839,0.329,-1.642,0.426,174.912,4,"['drum and bass', 'jump up']"
2014,Hans Zimmer,0YC192cP3KPCRWx8zr8MfZ,3B61kSKTxlY36cYgzvf3cP,Day One,4WmB04GBqS4xPMYN9dHgBw,64,9,0,0.927,0.311,0.0173,0.964,0.0727,-27.788,0.0348,95.985,3,"['german soundtrack', 'soundtrack']"
2014,Galgo,3rCuIRQtBpLLVz4EPubQm2,4lkSM8GPrqfy2heFSMjH3D,Mr Weirdo (2014),2l61bV3vFNp2WGjGVNRwaF,0,0,1,0.251,0.874,0.425,3.77e-06,0.0887,-8.427,0.086,115.964,4,['NaN']
2014,Hyper,6DFJfhZxwWe1yKQvRDJmdl,6uvquJHxA2D9KmHR6oJgXB,Spoiler - Original Mix,3BcEpBfEx2mOyCSJWIHSvu,64,5,1,0.000969,0.424,0.797,0.841,0.234,-2.321,0.0577,179.893,4,"['big beat', 'cyberpunk', 'dark clubbing']"
2014,Angelo Kelly,4AYr3BvKmH1uDYEiHiS1eY,6B6wIPfregqir5NQ1fsHky,Liberty - 2014 Version,64sbzGj8hfG2NvPRgTDmRJ,4,11,0,0.207,0.747,0.444,1.83e-06,0.0854,-8.272,0.0903,80.959,4,['NaN']
2014,Marc Dupré,6JhWoD4lxBqIkSYfhrWMDx,1jdQYdkorHvulahXodWY0O,Ton départ,0gxxQIeTLtnSFCtRKTbuiq,41,1,1,0.503,0.544,0.795,1.85e-06,0.148,-6.311,0.0776,115.871,4,['pop quebecois']
2014,Kreidler,6YuaNIJm6LAKBvRdb8PGIt,45tDqsnSzLs3DuyM17swC2,Mosaik 2014,3Ww214gwkj8O4woUNnjsCW,0,2,1,0.265,0.791,0.926,0.898,0.0746,-11.386,0.0382,109.005,4,"['dusseldorf electronic', 'german electronica', 'indie electronica']"
2014,Beyoncé,6vWDO969PvNqNYHIOW5v0m,2UJwKSBUz6rtW4QLK74kQu,XO,40xhyfAPDoMtv494MfPevP,64,0,1,0.171,0.47,0.792,1.28e-06,0.313,-8.932,0.26,170.085,4,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b']"
2014,Angelo Kelly,4AYr3BvKmH1uDYEiHiS1eY,6B6wIPfregqir5NQ1fsHky,Home - 2014 Version,6oN4Xan7MUZKK28DmTPyJl,3,7,1,0.0298,0.513,0.876,0.0,0.184,-6.072,0.145,191.996,4,['NaN']
2014,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,2mlPEYhK1KwDD45CCCWxaH,Ain't Worth the Whiskey,3OZVqx1YsqDDkxQ6TnmHtn,59,2,1,0.042,0.432,0.738,0.0,0.119,-3.91,0.0309,153.712,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
2014,Adam Gardner,7GbMHSUkqSEF3eeL4x7Nuy,30qoec1pDLZZR8QKNhxOys,Everything (2014),70Va0kXtH5uBIcRsDMx4pd,0,2,1,0.907,0.629,0.0689,0.000231,0.373,-19.749,0.051,83.251,4,['NaN']
2014,Hillsong Worship,3SgHzT552wy2W8pNLaLk24,2eWEMqzTy0UbJzzdHel5qP,This I Believe (The Creed) - Live,4Hrr4U80Rk1tWXlP8RFTAb,56,0,1,0.012,0.428,0.627,0.0,0.56,-6.307,0.0306,142.063,4,"['ccm', 'christian music', 'russian ccm', 'world worship', 'worship']"
2014,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,4OeXhaoajbD8AvHMgzBmxV,A State of Trance Year Mix 2014 - The Moral Of The Story - Outro,6bs5DOKQrolKyOp7dyEhuU,0,6,1,0.615,0.626,0.447,0.0,0.371,-18.644,0.919,136.915,5,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2014,Lil Wayne,55Aa2cqylxrFIXC767Z865,7pnplSgRtopeTNyCxBJf4n,Believe Me,6t2eIONH4Sax3R21QWiKNp,60,10,0,0.272,0.844,0.491,0.0,0.111,-8.807,0.17,91.935,4,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2014,André Sobota,0Tdo9YdoMdoj41B2KNTywZ,3LWxVI2aj9PuqPsZMdXxwF,Unreal - 2014 Edition,6T2fgz4JV1Yfo1gwKpxeNi,0,9,1,0.00574,0.642,0.899,0.906,0.0981,-6.436,0.0405,122.988,4,"['focus trance', 'minimal melodic techno', 'progressive house', 'progressive trance house']"
2014,Andy Grammer,2oX42qP5ineK3hrhBECLmj,0XUNG1cssmwHh22loRqKdJ,Sinner,4yLoZbvsw3UXMgOgylYgQn,59,2,1,0.00319,0.636,0.787,0.0,0.163,-6.584,0.0306,111.983,4,"['modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
2014,D. Rep,4SuswLt7NzcQw9ly9zlAX0,59DaUSwEITrPNS7NdW97EV,Antidote (2014 Version),79xdyYsA1rfVt7HpmTMc7c,0,10,0,0.142,0.597,0.804,0.0,0.213,-7.585,0.362,142.132,4,['NaN']
2014,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,2LkWHNNHgD6BRNeZI2SL1L,Good Girls,5XwIdRXvHTtxH5BmBOSCCM,58,4,1,0.0131,0.531,0.915,0.0,0.119,-5.215,0.0828,141.06,4,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
2014,Curtis Matheson,51O4by6hROgntuEMw0kMW9,209xFCxsBmL0n7Z6YqBAe2,Lookout! (2014),7C899rUkJVsKx2zK3t1Rff,0,9,1,0.491,0.743,0.732,0.00022,0.0985,-5.839,0.031,100.099,4,['NaN']
2014,Katie Sky,31bkgXHo67awewnmvrdsah,3s2IsYkvz1qAGFhvfsi1Kr,Monsters,05Kms0excTlHRel656GZ3U,65,1,1,0.26,0.501,0.67,0.0,0.0774,-5.847,0.0696,175.895,4,['NaN']
2014,DJ X-Change,6ZFdIGUXMQXUTqeYqbwxFV,0xSpYnbdAb7wUYdUTbF52v,New Years Eve Ultimate Countdown 2014 Male Voice - Scratch Weapons & Tools Series,4PmeQ00dZe1nwyD4OudK37,0,10,1,0.839,0.564,0.397,0.0,0.317,-12.585,0.545,61.105,4,['ghettotech']
2014,Taylor Swift,06HL4z0CvFAxyc27GXpf02,34OkZVpuzBa9y40DCy0LPR,How You Get The Girl,6wfugRLamFsTRbPcCpNnP7,57,5,1,0.00364,0.765,0.656,0.00868,0.0918,-6.112,0.0504,119.997,4,"['dance pop', 'pop', 'pop dance']"
2014,DJ X-Change,6ZFdIGUXMQXUTqeYqbwxFV,0xSpYnbdAb7wUYdUTbF52v,New Years Eve Ultimate Countdown 2014 Female Voice - Scratch Weapons & Tools Series,3HsHEL0y7NmcScTp31b6EZ,0,7,0,0.75,0.635,0.317,0.0,0.303,-10.353,0.412,107.913,4,['ghettotech']
2014,BANKS,2xe8IXgCTpwHE3eA9hTs4n,1eeYYgK208xvkCEGkYqWah,Someone New,7DF2SSCuHoniuh5sPeMvkv,60,6,0,0.923,0.581,0.225,0.000216,0.117,-12.764,0.0333,87.12,4,"['alternative r&b', 'art pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'vapor soul']"
2014,John Voss,3mML5CVUIlgbzJ9YyEC6gz,1tw9pFaYmyUyln4cqQFkSK,Be Trash - 2014,4bUdBBh1ZtNIh0GX6ns3D3,0,8,1,0.0267,0.286,0.64,0.154,0.123,-9.094,0.0364,180.257,4,['NaN']
2014,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,77UW17CZFyCaRLHdHeofZu,Dangerous (feat. Sam Martin),7pqgMEKsDMOHUdFQ7n0N9K,66,4,0,0.417,0.466,0.747,9.76e-06,0.107,-4.838,0.0795,92.161,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'tropical house']"
2014,Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,4lxIW5lw8x2LhjsCu76KB0,New Year's Eve 2014 InstaParty Mix (Acapella-Questions and Countdown) [feat. David Barese],3ZFKltq38wsXFCVzVPniUF,1,2,1,0.926,0.726,0.314,0.0,0.0688,-11.176,0.597,53.786,4,['nyc rap']
2014,Good Morning,2kMzxA8edU05hvMFU493zJ,3KpFXHl7zzp0Cjvww3AUFs,Warned You,3GahMRXI3rL2JVeSLZBRnF,62,6,1,0.668,0.535,0.209,0.14,0.129,-16.402,0.0257,137.889,4,"['experimental pop', 'indie garage rock', 'lo-fi indie']"
2014,EDM Tribe,3WhXHPtjwkWo7QtTzsWX4V,4tGk8xCTurqpqV3xvj1QL1,Party Music 2014,4NFDMQyHUSm3uaUHpB3U1A,0,10,0,0.378,0.739,0.546,0.883,0.1,-13.634,0.0481,122.98,4,['NaN']
